Grapheme	IPA	Frequency
^k	k	10
ɨ	*ɨ/ɨ	11
t	t	18
ɨ$	*ɨ/ɨ	7
^ⁿd	ⁿd	16
u	*u/u	17
č	tʃ	5
i$	*i/i	13
^š	ʃ	6
i	*i/i	17
o$	*o/o	9
^ñ	ɲ	9
u̧	*u̧/ũ	16
m	m	8
ȩ$	*ȩ/ẽ	4
a	*a/a	23
ʔ	ʔ	35
n	n	18
u̧$	*u̧/ũ	23
^t	t	9
-	+	10
đ	ð	9
a$	*a/a	18
^u	*u/u	5
^kʷ	kʷ	8
e	*e/e	12
^n	n	6
ɨ̧	*ɨ̧/ɨ̃	8
ñ	ɲ	8
ɨ̧$	*ɨ̧/ɨ̃	5
^đ	ð	10
k	k	10
a̧	*a̧/ã	6
i̧$	*i̧/ĩ	11
^m	m	2
i̧	*i̧/ĩ	8
ž	ʒ	6
^w	*w/β	7
š	ʃ	4
^ž	ʒ	17
s	s	2
a̧$	*a̧/ã	8
^i	*i/i	3
u$	*u/u	21
e$	*e/e	11
o	*o/o	7
w	*w/β	5
^u̧	*u̧/ũ	3
^s	s	2
^tn	tⁿ	5
^l	l	4
^i̧	*i̧/ĩ	2
^x	*x/ʃ	1
r̃	rː	1
ⁿd	ⁿd	2
^ⁿǰ	ⁿdʒ	1
^č	tʃ	3
kʷ	kʷ	1
l	l	3
ȩ	*ȩ/ẽ	2
^a̧	*a̧/ã	1
