Grapheme	IPA	Frequency
^k	k	11
i	*i/i	34
tʸ	tʲ	7
i$	*i/i	35
^š	ʃ	7
t	t	11
u$	*u/u	18
^ⁿd	ⁿd	10
u	*u/u	17
č	tʃ	4
^ṣ	ʂ	4
o$	*o/o	8
^ñ	ɲ	9
u̧	*u̧/ũ	16
m	m	8
a̧$	*a̧/ã	11
a	*a/a	27
ʔ	ʔ	35
n	n	13
u̧$	*u̧/ũ	15
^l	l	4
a$	*a/a	22
^u	*u/u	5
ƀ	β	13
^kʷ	kʷ	8
^n	n	5
i̧	*i̧/ĩ	10
i̧$	*i̧/ĩ	14
^s	s	10
k	k	12
a̧	*a̧/ã	8
^č	tʃ	4
e	*e/e	7
e$	*e/e	6
^ⁿdʸ	ⁿdʲ	7
-	+	10
^ƀ	β	6
ṣ	ʂ	3
ì	i ¹	1
à$	a ¹	1
s	s	5
^ž	ʒ	17
^i	*i/i	3
ž	ʒ	2
o	*o/o	7
^u̧	*u̧/ũ	3
^t	t	5
ñ	ɲ	5
^m	m	1
^y	*y/j	1
s̯	ɕ	2
^sʸ	sʲ	1
w	*w/β	1
š	ʃ	3
^i̧	*i̧/ĩ	2
^w	*w/β	1
sʸ	sʲ	2
^tʸ	tʲ	4
ⁿd	ⁿd	1
ⁿdʸ	ⁿdʲ	1
kʷ	kʷ	3
j	*j/h	1
š̭	ɕ	1
l	l	2
^tʸʰ	tʲ	1
^a	*a/a	1
