Grapheme	IPA	Frequency
^k	k	12
ɨ	*ɨ/ɨ	12
t	t	11
ɨ$	*ɨ/ɨ	11
^ⁿd	ⁿd	13
u	*u/u	22
tʸ	tʲ	11
i$	*i/i	17
^č	tʃ	10
i	*i/i	20
o$	*o/o	7
^ñ	ɲ	8
u̧	*u̧/ũ	12
m	m	8
a̧$	*a̧/ã	10
a	*a/a	28
ʔ	ʔ	32
n	n	4
u̧$	*u̧/ũ	13
^s	s	9
a$	*a/a	25
^u	*u/u	5
w	*w/β	17
^kʷ	kʷ	8
^n	n	3
ɨ̧̀	ɨ̃ ¹	2
ñ	ɲ	16
ɨ̧̀$	ɨ̃ ⁵	2
^š	ʃ	4
k	k	10
o̧$	*o̧/õ	7
a̧	*a̧/ã	6
i̧$	*i̧/ĩ	15
e	*e/e	7
e$	*e/e	7
^t	t	13
-	+	11
^w	*w/β	6
č	tʃ	12
s	s	6
^y	*y/j	16
^i	*i/i	3
u$	*u/u	11
o	*o/o	5
^u̧	*u̧/ũ	2
^tʸ	tʲ	4
i̧	*i̧/ĩ	4
^o̧	*o̧/õ	1
ɨ̧	*ɨ̧/ɨ̃	2
ɨ̧$	*ɨ̧/ɨ̃	2
^m	m	2
^ⁿdʸ	ⁿdʲ	2
y	*y/ʒ	8
^i̧	*i̧/ĩ	2
^r	*r/ɾ	1
o̧	*o̧/õ	5
ⁿdʸ	ⁿdʲ	1
kʷ	kʷ	1
š	ʃ	2
^a	*a/a	1
^kʸ	kʲ	1
^a̧	*a̧/ã	1
